key,0
11624,"+<Value>IntegerParameter(1)</Value>%)"
11625,"("
11626,"元素經驗值僅能在對應區域內獲得"
11627,"按探索時間限制排序"
11628,"按元素等級排序"
11629,"希望組隊"
11630,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
11631,"適應職業"
11632,"
<Sheet(Action,IntegerParameter(1),0)/>"
11633,"LOGOS SHARD"
11634,"文理碎晶"
11635,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
11636,"全部"
11637,"當前沒有文理碎晶。"
11638,"當前沒有該種類的文理碎晶。"
11639,"文理碎晶(<Highlight>StringParameter(1)</Highlight>)"
11640,"LOGOS MIXER"
11641,"文理融合器"
11642,"星極融合器"
11643,"靈極融合器"
11644,"成功率"
11645,"<Value>IntegerParameter(1)</Value>.<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>%"
11646,"提取記憶"
11647,"記憶提取成功。
使用儲存在魔素板上的文理技能後，能以任務指令的形式使用提取到的<If(GreaterThan(IntegerParameter(1),1))>兩份<Else/></If>記憶。"
11648,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>記憶提取失敗。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11649,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>魔素板上儲存的文理技能已滿，若想使用新提取到的記憶，需要將儲存的舊文理技能替換掉。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11650,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>之前提取的記憶尚未處理。魔素板上還有空位，可直接儲存至魔素板。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11651,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>之前提取的記憶尚未處理。請選擇替換掉儲存的文理技能或直接捨棄。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11652,"確定"
11653,"替換"
11654,"捨棄"
11655,"確定要用提取出的記憶替換掉魔素板上儲存的「<Sheet(Action,IntegerParameter(1),0)/>」<If(GreaterThan(IntegerParameter(2),0))>「<Sheet(Action,IntegerParameter(2),0)/>」<Else/></If>嗎？"
11656,"確定要將提取出的記憶就此捨棄嗎？"
11657,"放入星極融合器"
11658,"放入靈極融合器"
11659,"取回文理碎晶"
11660,"星極靈極互換"
11661,"捨棄"
11662,"左右換位"
11663,"文理技能"
11664,"LOGOS ACTION LOG"
11665,"文理技能記錄"
11666,"技能"
11667,"已收集"
11668,"新文理技能！"
11669,"請放入文理碎晶。"
11670,"兩邊融合器中提取出的記憶相同，故只得到了一份記憶。"
11671,"EUREKA WEAPON ENHANCEMENT"
11672,"禁地兵裝記憶嵌寫"
11673,"確定"
11674,"放棄"
11675,"確定不保留新性能，維持原狀嗎？
※消耗的<Sheet(Item,IntegerParameter(1),0)/><If(GreaterThan(IntegerParameter(2),0))>×<Value>IntegerParameter(2)</Value><Else/></If>不會退還。"
11676,"確定要保留新性能嗎？"
11677,"<If(Equal(PlayerParameter(80),1))>  <CommandIcon(11)/>文理技能<Else/></If>"
11678,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>需要在星極融合器中也放入文理碎晶才能進行記憶提取。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11679,"嵌寫前"
11680,"嵌寫後"
11681,"提取出了下列屬性："
11682,"最終調整"
11683,"確定要捨棄文理技能「<Sheet(Action,IntegerParameter(1),0)/>」<If(GreaterThan(IntegerParameter(2),0))>和「<Sheet(Action,IntegerParameter(2),0)/>」<Else/></If>嗎？"
11684,"迷宮攻略中"
11685,"優先顯示"
11686,"+<Value>IntegerParameter(1)</Value>"
11687,"魔素板轉為攻擊屬性"
11688,"魔素板轉為防禦屬性"
11689,"連鎖"
11700,"<Switch(IntegerParameter(1))><Case(1)>全部顯示</Case><Case(2)>只顯示已完成</Case><Case(3)>只顯示未完成</Case></Switch>"
11701,"沒有可顯示的項目。"
11710,"勝利"
11711,"敗北"
11712,"不分勝負"
11713,"是我的錯！<Unknown60>0264</Unknown60>"
11714,"我上了！<Unknown60>0269</Unknown60>"
11715,"我先退後調整！<Unknown60>0264</Unknown60>"
11716,"<Sheet(ClassJob,IntegerParameter(1),0)/> - 我來轉移戰術水晶！<Unknown60>0266</Unknown60>"
11717,"請去轉移戰術水晶！<Unknown60>0269</Unknown60>"
11718,"我來掩護<Sheet(ClassJob,IntegerParameter(1),0)/>！<Unknown60>0263</Unknown60>"
11720,"PvP TEAM BOARD"
11721,"戰隊公告板"
11722,"戰隊公告板除了可用來成立戰隊外，
還可以用來瞭解成立戰隊的目的、條件與成立後的事項。"
11723,"申請成立戰隊"
11724,"戰隊的目的與概要"
11725,"戰隊系統的解說"
11726,"什麼是戰隊"
11727,"「戰隊」是冒險者們為了交流提高、在水晶衝突等對戰任務中大展拳腳，從而自發成立的小團體。

成立戰隊需滿足以下條件：
　·由小隊的隊長發起申請
　·小隊內全員都沒有加入戰隊
　·小隊人數為4～6人（可跨服）
　·小隊內全員都已開放對戰任務
　·小隊內全員的主世界都屬於當前資料中心"
11728,"關於戰隊段位積分"
11729,"「戰隊段位積分」是體現戰隊實力的數字。
該積分會在參加戰隊專用的段位賽時發生增減，獲勝時增加，敗北時減少。

另外，戰隊專用的段位賽需要同一戰隊的4名成員組隊才能參加。"
11730,"關於戰隊段位"
11731,"戰隊段位積分決定「戰隊段位」，體現著戰隊的實力等級。

戰隊段位會在戰隊段位積分達到規定值時自動升格，跌回規定值時自動降格。"
11732,"關於賽季"
11733,"「賽季」指的是各戰隊透過戰隊段位積分來競爭排名的一個時間段。
賽季結束時，戰隊段位積分排名靠前的戰隊能夠獲得獎勵。

賽季分為單人賽季與戰隊賽季兩種，日程與排名可以在戰隊選單的成績中進行確認。

賽季結束後，戰隊段位積分與戰隊段位將會被重置，
新的賽季開始時再次從0開始。"
11734,"關於戰隊與成員的管理"
11735,"成立戰隊後可以從快捷指令的社交中開啟「戰隊」選單。

在戰隊選單中可以看到戰隊成員的狀態與戰隊整體的情報。"
11736,"關於戰隊成員的邀請與除名"
11737,"想要「邀請」新成員加入戰隊時，可以選中目標後，從次級指令中選擇「發送加入戰隊的邀請」。
對方同意後即會加入戰隊。

如想邀請其他世界的玩家，請先組好跨服小隊，然後從快捷指令的小隊隊員中選擇該玩家，再從次級指令中選擇「發送加入戰隊的邀請」。

想要將玩家從戰隊中「除名」時，需要在戰隊選單的成員列表中選擇次級指令「從戰隊中除名」。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※「邀請」與「除名」可由戰隊的戰隊隊長或戰隊副隊長執行。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11738,"關於戰隊的許可權"
11739,"戰隊隊長可以任命戰隊副隊長。
開啟對戰小隊選單，從成員列表中用次級指令即可進行任命。

另外，戰隊隊長與戰隊副隊長還可以進行更改戰隊名或更改隊徽等操作。"
11740,"關於解散與退出"
11741,"若想「解散」戰隊，需要戰隊隊長開啟戰隊選單，從「情報」中發起「解散戰隊」，成員過半數同意後，戰隊即會解散。

若想「退出」戰隊，需要開啟戰隊選單，從「情報」中選擇「退出戰隊」。
<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>※退出戰隊後將無法繼續使用戰隊相關功能，敬請注意。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11742,"關於自動轉讓戰隊隊長"
11743,"戰隊隊長超過90天（地球時間）未曾登入遊戲，戰隊隊長的職務會自動轉讓給戰隊副隊長。
若未任命戰隊副隊長，則自動轉讓給加入日期最早的成員。"
11744,"關於戰隊自動解散"
11745,"若戰隊中所有成員都超過90天（地球時間）未曾登入遊戲，戰隊將自動解散。"
11750,"PvP TEAM"
11751,"戰隊"
11752,"段位積分"
11753,"段位"
11754,"最高段位積分"
11755,"最高段位"
11756,"線上成員： <Value>IntegerParameter(1)</Value> / <Value>IntegerParameter(2)</Value>"
11758,"成員"
11759,"成績"
11760,"動態"
11761,"情報"
11763,"一句話留言"
11764,"開啟留言編輯視窗"
11765,"沒有任何留言。"
11766,"名字"
11767,"主世界"
11768,"出戰次數"
11769,"日期"
11770,"戰隊隊長"
11771,"戰隊副隊長"
11774,"MEMO"
11775,"一句話留言"
11776,"確定"
11777,"取消"
11779,"轉讓戰隊隊長職務"
11780,"任命戰隊副隊長"
11781,"解除戰隊副隊長職務"
11782,"傳送加入戰隊的邀請"
11783,"從戰隊中除名"
11785,"戰隊邀請"
11786,"確定要邀請<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>加入戰隊嗎？"
11787,"確定要接受<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>傳來的戰隊加入邀請嗎？
接受後會加入<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>所在的戰隊。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>戰隊可能會由於成員的不良或作弊行為被核實而遭強制解散。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11788,"確定要拒絕<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>傳來的戰隊邀請嗎？"
11789,"確定要將<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>從戰隊中除名嗎？"
11792,"戰隊成績"
11793,"資訊"
11794,"日期"
11795,"賽季成績"
11796,"對戰次數："
11797,"勝利次數："
11798,"(勝率：<Highlight>StringParameter(1)</Highlight>%)"
11799,"升格"
11800,"晉升<Highlight>StringParameter(1)</Highlight>所需積分"
11801,"已達到最高段位。"
11802,"還差"
11803,"戰隊段位積分"
11804,"查看排名"
11805,"https://sqex.to/54Qrw"
11806,"排名公布在官方網站！
<Highlight>StringParameter(1)</Highlight>"
11807,"可以透過手機掃描QR Code前往官方網站中群狼盛宴的排名頁面。"
11808,"沒有可顯示的成績。"
11810,"動態"
11811,"日期"
11812,"<Value>IntegerParameter(1)</Value>日前"
11813,"正在讀取資料。"
11815,"建立時間"
11816,"戰隊名"
11817,"更改戰隊名"
11818,"更改戰隊隊徽"
11819,"只有戰隊隊長、戰隊副隊長有權更改戰隊名與隊徽。"
11820,"退出戰隊"
11821,"解散戰隊"
11822,"退出戰隊後，您在戰隊中的個人出戰次數將會被清除。
另外，只有戰隊隊長有權解散戰隊。"
11823,"※若戰隊中所有成員都超過90天（地球時間）未曾登入遊戲，戰隊將自動解散。"
11825,"確定要退出戰隊嗎？
您在戰隊中的個人出戰次數將會被清除。"
11826,"退出戰隊。"
11827,"確定要解散戰隊嗎？
點選確定後將向線上的全體戰隊成員發起確認。
※解散戰隊需要過半成員的同意。
※成員只剩戰隊隊長一人時可當場解散。
※不線上的成員按不同意處理。"
11828,"申請解散戰隊。"
11829,"確定要將戰隊隊長的許可權轉交給<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>嗎？"
11830,"戰隊解散確認"
11831,"退出戰隊。"
11832,"同意解散戰隊嗎？
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>戰隊隊長提議解散戰隊<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，
超過半數成員同意後，戰隊將會解散。
※不線上的成員按不同意處理。
※超時未決定按不同意處理。
"
11833,"同意解散戰隊嗎？"
11834,"保留"
11840,"請輸入戰隊名"
11841,"名稱中可以使用字母、數字、空格以及下列符號。"
11842,"‘."
11843,"．空格與下劃線無法連續使用。
．空格無法用在開頭和結尾。
．無法建立只使用符號的名稱。"
11844,"戰隊名"
11847,"確定要向隊員提議成立戰隊「<Highlight>StringParameter(1)</Highlight>」嗎？
※戰隊名在成立後也可更改。"
11848,"確定要將戰隊名改成「<Highlight>StringParameter(1)</Highlight>」嗎？
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※戰隊名更改後，在30天（地球時間）內無法再次進行更改。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11850,"戰隊成立確認"
11851,"PvPチームの結成が提案されました。"
11852,"同意成立戰隊嗎？
<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>提議成立戰隊「<Highlight>StringParameter(1)</Highlight>」，
取得小隊內所有隊員同意後，戰隊將會成立。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>戰隊可能會由於成員的不良或作弊行為被核實而遭強制解散。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11853,"確定要向隊員提議成立戰隊「<Highlight>StringParameter(1)</Highlight>」嗎？
※戰隊名在成立後也可更改。"
11855,"擊敗「<Highlight>StringParameter(1)</Highlight>」。"
11856,"被「<Highlight>StringParameter(1)</Highlight>」擊敗。"
11857,"與「<Highlight>StringParameter(1)</Highlight>」戰平。"
11858,"新的賽季開始了。"
11859,"擊敗「（不明戰隊）」。"
11860,"被「（不明戰隊）」擊敗。"
11861,"與「（不明戰隊）」戰平。"
11870,"PvP SCHEDULE"
11871,"對戰日程"
11872,"能確認可以申請參加群狼盛宴（段位賽）的時間。"
11873,"00:00"
11874,"06:00"
11875,"12:00"
11876,"18:00"
11877,"24:00"
11878,"週一"
11879,"週二"
11880,"週三"
11881,"週四"
11882,"週五"
11883,"<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>週六<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11884,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>週日<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11885,"關閉"
11886,"<If(GreaterThanOrEqualTo(IntegerParameter(1),25))>～<Value>IntegerParameter(2)</Value>:<ZeroPaddedValue(2)>IntegerParameter(4)</ZeroPaddedValue><Else/><If(GreaterThanOrEqualTo(IntegerParameter(2),25))><Value>IntegerParameter(1)</Value>:<ZeroPaddedValue(2)>IntegerParameter(3)</ZeroPaddedValue>～<Else/><Value>IntegerParameter(1)</Value>:<ZeroPaddedValue(2)>IntegerParameter(3)</ZeroPaddedValue>～<Value>IntegerParameter(2)</Value>:<ZeroPaddedValue(2)>IntegerParameter(4)</ZeroPaddedValue></If></If>"
11887,"能確認可以申請參加群狼盛宴（戰隊用段位賽）的時間。"
11888,"可申請參加時間"
11889,"可申請參加時間"
11890,"<Highlight>StringParameter(1)</Highlight> , <If(GreaterThanOrEqualTo(IntegerParameter(2),25))>～<Value>IntegerParameter(3)</Value>:<ZeroPaddedValue(2)>IntegerParameter(5)</ZeroPaddedValue><Else/><If(GreaterThanOrEqualTo(IntegerParameter(3),25))><Value>IntegerParameter(2)</Value>:<ZeroPaddedValue(2)>IntegerParameter(4)</ZeroPaddedValue>～<Else/><Value>IntegerParameter(2)</Value>:<ZeroPaddedValue(2)>IntegerParameter(4)</ZeroPaddedValue>～<Value>IntegerParameter(3)</Value>:<ZeroPaddedValue(2)>IntegerParameter(5)</ZeroPaddedValue></If></If>"
11891,"戰略值"
11892,"哥布林傭兵
出擊準備中……"
11893,"透過無垢的大地獲得的戰略值"
11894,"透過擊敗敵兵獲得的戰略值"
11895,"因陷入無法戰鬥狀態失去的戰略值"
11896,"戰略值（合計）"
11897,"擊倒！！"
11898,"助攻！"
11899,"被擊倒……"
11900,"投影到當前裝備上"
11901,"投影到右指裝備上"
11902,"投影到左指裝備上"
11903,"確定要將所選幻影投影到當前裝備上嗎？"
11904,"將幻影變回道具"
11905,"確定要將幻影變回道具嗎？"
11906,"全部顯示"
11907,"<Sheet(ClassJob,IntegerParameter(1),0)/>"
11908,"<Sheet(ClassJob,IntegerParameter(1),0)/> / <Sheet(ClassJob,IntegerParameter(2),0)/>"
11909,"只顯示當前種族性別能夠裝備的道具"
11910,"MIRAGE DRESSER"
11911,"投影臺"
11912,"編輯投影模板"
11913,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
11914,"刪除"
11915,"確定要刪除投影臺儲存的<Sheet(Item,IntegerParameter(1),0)/>的幻影嗎？"
11916,"昇序"
11917,"降序"
11918,"MIRAGE CONVERSION"
11919,"幻影化"
11920,"選擇裝備"
11921,"道具名"
11922,"物品"
11923,"兵裝庫：主手/副手"
11924,"兵裝庫：頭部/身體/手臂"
11925,"兵裝庫：腿部/腳部"
11926,"兵裝庫：耳部/頸部"
11927,"兵裝庫：腕部/戒指"
11928,"幻象稜晶數量：<Value>IntegerParameter(1)</Value>"
11929,"隱去套裝中的物品"
11930,"將物品按升序、降序重新排列。"
11931,"道具搜索"
11932,"SEARCH"
11933,"輸入關鍵字搜索相關道具。
有時搜索出結果需要一些時間，
請耐心等待。"
11934,"沒有找到符合的項目。"
11935,"無可幻影化的裝備。"
11936,"幻影化"
11939,"MIRAGE PLATE EDIT"
11940,"編輯投影模板"
11941,"儲存"
11942,"關閉"
11943,"從模板中移除"
11944,"染色"
11945,"取消染色"
11946,"確定要儲存當前內容嗎？"
11947,"確定要儲存當前內容嗎？

需消耗以下染劑。"
11948,"收回武器時顯示主手與副手裝備"
11949,"顯示頭部裝備"
11950,"調整頭部裝備（僅限部分裝備）"
11951,"顯示全部裝備"
11952,"拔出武器/收回武器"
11953,"開關角色閱覽模式(手把專用)"
11954,"重置角色位置與旋轉狀態"
11955,"MIRAGE PLATE SELECT"
11956,"選擇投影模板"
11957,"投影"
11958,"關閉"
11959,"記入投影模板"
11960,"主手"
11961,"副手"
11962,"頭部"
11963,"身體"
11964,"手臂"
11965,"腿部"
11966,"腳部"
11967,"頸部"
11968,"耳部"
11969,"腕部"
11970,"戒指"
11971,"返回"
11972,"打開收藏櫃"
11973,"打開投影台"
11974,"MIRAGE PLATE ITEM SELECT"
11975,"選擇裝備"
11976,"MIRAGE PLATE ITEM SELECT"
11977,"選擇裝備"
11978,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>無法保存，染劑不足。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11979,"確定要放棄更改嗎？"
11980,"無已幻影化的裝備。"
11981,"無法保存，以下部位有重覆。
"
11982,"　·副手"
11983,"　·頭部"
11984,"　·身體"
11985,"　·手臂"
11986,"　·腿部"
11987,"　·腳部"
11988,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>包含有數個職業的專用外觀，投影后將有無法顯示的部位。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

"
11989,"未收藏「<Highlight>StringParameter(1)</Highlight>」裝備。"
11990,"進行關聯"
11991,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>該道具可放入收藏櫃。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11992,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>已保存相同的道具。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11993,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>該道具保存在套裝列表。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11994,"確定要使用<Sheet(Item,IntegerParameter(1),0)/>
將所選道具化為幻影保存進投影台嗎？

將裝備變為幻影時有以下幾點需要注意：
　·製作者署名、魔晶石、乙太裝備的隨機屬性
　 會被清除
　·附加的武具投影與部隊隊徽會被清除
　·精鍊度變為0%、耐久度變為100%
　·取出後綁定"
12002,"1"
12003,"2"
12004,"3"
12005,"4"
12006,"5"
12007,"6"
12008,"7"
12009,"i"
12010,"1♯"
12011,"3♭"
12012,"4♯"
12013,"5♯"
12014,"7♭"
12015,"高八度"
12016,"低八度"
12017,"高半音"
12018,"低半音"
12019,"操作設定"
12020,"PERFORMANCE SETTING"
12021,"樂器演奏操作設定"
12022,"鍵盤操作"
12023,"手把操作"
12024,"1"
12025,"2"
12026,"3"
12027,"4"
12028,"5"
12029,"6"
12030,"7"
12031,"i"
12032,"1♯"
12033,"3♭"
12034,"4♯"
12035,"5♯"
12036,"7♭"
12037,"高八度"
12038,"低八度"
12039,"高半音"
12040,"低半音"
12041,"<If(Equal(PlayerParameter(78),3))>option<Else/>Alt</If>"
12042,"<If(Equal(PlayerParameter(78),3))>control<Else/>Ctrl</If>"
12043,"<If(Equal(PlayerParameter(78),3))>shift<Else/>Shift</If>"
12044,"請選擇要設定的音階，滑鼠右鍵單擊可解除設定。"
12045,"請選擇要設定的按鍵。"
12046,"恢復初期設定"
12047,"應用"
12048,"關閉"
12049,"確定要將所有設定都恢復為初期設定嗎？"
12050,"確定要關閉嗎？
關閉後會放棄所有已變更的設定。"
12051,"<Gui(1)/>"
12052,"<Gui(2)/>"
12053,"<Gui(3)/>"
12054,"<Gui(4)/>"
12055,"<Gui(8)/>"
12056,"<Gui(9)/>"
12057,"<Gui(10)/>"
12058,"<Gui(11)/>"
12059,"<Gui(12)/>"
12060,"<Gui(13)/>"
12061,"<Gui(14)/>"
12062,"<Gui(15)/>"
12063,"1"
12064,"2"
12065,"3"
12066,"4"
12067,"5"
12068,"6"
12069,"7"
12070,"i"
12071,"1♯"
12072,"3♭"
12073,"4♯"
12074,"5♯"
12075,"7♭"
12076,"高八度"
12077,"低八度"
12078,"高半音"
12079,"低半音"
12080,"<Gui(16)/>選擇操作選單　<Gui(19)/>介面選擇　<Gui(18)/>結束樂器演奏模式"
12081,"按<If(Equal(PlayerParameter(78),3))>esc<Else/>Esc</If>結束樂器演奏模式"
12082,"---"
12083,"全音階一同顯示、設定按鍵"
12084,"將樂器演奏的操作設定恢復到初期設定。
請選擇您要設定的鍵盤類型。"
12085,"日語鍵盤（106/109）"
12086,"英語鍵盤（101/104）"
12087,"德語鍵盤（102/105）"
12088,"法語鍵盤（102/105）"
12090,"啟動集體動作（拍照模式）"
12091,"合奏助手啟動中"
12092,"整體設定"
12093,"演奏模式中遮蔽其他玩家的演奏音"
12094,"顯示手把操作指南"
12095,"使用合奏助手功能時演奏音的收聽模式"
12096,"琴鍵上控制鍵的顯示種類"
12097,"根據操作模式"
12098,"鍵盤標記"
12099,"手把標記"
12100,"合奏助手"
12101,"合奏助手是可以將小隊內的演奏音整合起來播放給周圍玩家的功能。
使用合奏助手時收聽隊內演奏音的方式與平時有所不同，請選擇收聽自己演奏音的模式。
　只聽自己：遮蔽隊員的演奏音，只能聽見自己的演奏音。
　隊伍整體：將隊內的演奏音在伺服器上同步後再進行播放，聽到自己的演奏音時會有延遲。"
12102,"幫助"
12103,"♯"
12104,"♭"
12105,"顯示手把操作指南"
12106,"顯示節拍器"
12107,"遮蔽其他玩家的演奏音"
12108,"解除對其他玩家演奏音的遮蔽"
12109,"演奏助手"
12110,"CROSS WORLD LINKSHELL"
12111,"跨服通訊貝"
12112,"名字"
12113,"主世界"
12114,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
12115,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>正式加入成員不足2人且時間經過24小時後，跨服通訊貝自動解散。
（<If(GreaterThan(IntegerParameter(3),0))>自動解散時間到，正在處理中。<Else/>距離自動解散還有： <If(GreaterThan(IntegerParameter(1),0))><Value>IntegerParameter(1)</Value>小時<Else/></If><If(Equal(IntegerParameter(2),0))><If(Equal(IntegerParameter(1),0))>不到1分鐘<Else/></If><Else/><Value>IntegerParameter(2)</Value>分鐘</If></If>）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
12116,"更新成員列表。"
12117,"成員列表更新失敗。"
12118,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>什麼是跨服通訊貝（跨服貝）？<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
·跨服通訊貝是可以讓不同伺服器之間的玩家進行交談的聊天組。
·玩家可以自由建立跨服通訊貝，也可以加入別人建立的跨服通訊貝。
·如果僅需要與同一伺服器內的玩家交流，建議使用普通的通訊貝。普通的通訊貝可以在三城邦的通訊貝發行人處建立。
·跨服貝的頻道號（排序）可以透過次級指令變更。變更後的排序將和設定一起儲存在本地，更換設備時建議使用備份功能。

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>注意點<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
·同時只能建立或者加入8個跨服通訊貝。
·正式加入成員不足2人且時間經過24小時後，跨服通訊貝會自動解散。因此請在建立好跨服通訊貝後盡快邀請小夥伴加入！
·跨服通訊貝無法在一段時間內反覆建立，遇到無法建立時請耐心等候。"
12119,"建立"
12120,"正式加入此跨服貝"
12121,"拒絕加入此跨服貝"
12122,"在此跨服貝中發言"
12123,"辭去此跨服貝隊長的職務"
12124,"退出此跨服貝"
12125,"解散此跨服貝"
12126,"正式加入跨服貝"
12127,"拒絕加入跨服貝"
12128,"傳送加入當前跨服貝的邀請"
12129,"撤銷已發出的跨服貝邀請"
12130,"轉讓跨服貝管理員許可權"
12131,"設定跨服貝隊長"
12132,"解除跨服貝隊長"
12133,"移出跨服貝"
12134,"確定要正式加入跨服貝「<Highlight>StringParameter(1)</Highlight>」嗎？"
12135,"確定要拒絕跨服貝「<Highlight>StringParameter(1)</Highlight>」傳來的加入邀請嗎？"
12136,"確定要退出跨服貝「<Highlight>StringParameter(1)</Highlight>」嗎？"
12137,"確定要解散跨服貝「<Highlight>StringParameter(1)</Highlight>」嗎？解散之後將無法恢復。"
12138,"「是的，我想要解散這個跨服貝。」"
12139,"確定要將「<Highlight>StringParameter(1)</Highlight>」移出跨服貝嗎？"
12140,"確定要將「<Highlight>StringParameter(1)</Highlight>」設為跨服貝隊長嗎？"
12141,"確定要解除「<Highlight>StringParameter(1)</Highlight>」的跨服貝隊長職務嗎？"
12142,"確定要將跨服貝管理員的所有許可權都轉讓給「<Highlight>StringParameter(1)</Highlight>」嗎？"
12143,"「是的，我想要轉讓所有的許可權。」"
12144,"確定要撤銷傳給<Highlight>StringParameter(1)</Highlight>的跨服貝邀請嗎？"
12145,"確定要辭去跨服貝「<Highlight>StringParameter(1)</Highlight>」的管理員職務嗎？"
12146,"請為跨服通訊貝起名。"
12147,"名稱中可以使用字母、數字、空格以及下列符號。"
12148,"‘ ."
12149,"．空格與下劃線無法連續使用。
．空格無法用在開頭和結尾。
．無法建立只使用符號的名稱。"
12150,"名字"
12151,"確定跨服貝的名字為
<Highlight>StringParameter(1)</Highlight>嗎？"
12152,"跨服通訊貝<Value>IntegerParameter(1)</Value>："
12153,"更改此跨服貝的名稱"
12154,"正在讀取跨服貝資料。"
12155,"建立時間：<Time(IntegerParameter(1))/><Value>TopLevelParameter(222)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>"
12156,"確定要退出跨服貝「<Highlight>StringParameter(1)</Highlight>」嗎？
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>新管理員會自動從剩餘成員中選出。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
12157,"「是的，我是管理員，但我要退出跨服貝。」"
12158,"開啟跨服貝操作指令。"
12159,"設為常用跨服貝"
12160,"此跨服貝的訊息設定"
12161,"更改此跨服貝的頻道號"
12162,"請指定跨服通訊貝<Value>IntegerParameter(1)</Value>的新頻道號。
如果指定的頻道號有其他跨服貝佔用，兩者將會互換。"
12163,"<Switch(IntegerParameter(1))><Case(1)><Color(PlayerParameter(35))></Case><Case(2)><Color(PlayerParameter(84))></Case><Case(3)><Color(PlayerParameter(85))></Case><Case(4)><Color(PlayerParameter(86))></Case><Case(5)><Color(PlayerParameter(87))></Case><Case(6)><Color(PlayerParameter(88))></Case><Case(7)><Color(PlayerParameter(89))></Case><Case(8)><Color(PlayerParameter(90))></Case></Switch>跨服通訊貝<Value>IntegerParameter(1)</Value>：<Highlight>StringParameter(2)</Highlight></Color>"
